62234, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
63483, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
64734, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
65983, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
67233, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
68484, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
69733, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
70984, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
72233, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
73484, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
74734, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
75984, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 
77234, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
78484, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
79734, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 
80983, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
82234, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
83484, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
84734, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
85984, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
87234, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
88483, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
89734, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 
90984, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
92234, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
